N,BlockSize,RunID,L2_TCM
256,0,1,643
256,0,2,381
256,0,3,364
256,0,4,339
256,0,5,338
256,0,6,354
256,0,7,353
256,0,8,316
256,0,9,338
256,0,10,348
256,0,11,363
256,0,12,355
256,0,13,346
256,0,14,324
256,0,15,357
256,0,16,355
256,0,17,326
256,0,18,366
256,0,19,357
256,0,20,351
256,0,21,340
256,0,22,337
256,0,23,336
256,0,24,325
256,0,25,361
256,0,26,416
256,0,27,409
256,0,28,371
256,0,29,361
256,0,30,343
256,0,31,347
256,0,32,351
256,0,33,354
256,0,34,343
256,0,35,341
256,0,36,359
256,0,37,340
256,0,38,324
256,0,39,350
256,0,40,328
256,0,41,356
256,0,42,354
256,0,43,356
256,0,44,344
256,0,45,331
256,0,46,353
256,0,47,345
256,0,48,342
256,0,49,319
256,0,50,339
256,0,51,359
256,0,52,358
256,0,53,338
256,0,54,339
256,0,55,337
256,0,56,350
256,0,57,355
256,0,58,339
256,0,59,341
256,0,60,348
256,0,61,370
256,0,62,337
256,0,63,332
256,0,64,344
256,0,65,347
256,0,66,390
256,0,67,405
256,0,68,362
256,0,69,341
256,0,70,355
256,0,71,335
256,0,72,339
256,0,73,355
256,0,74,341
256,0,75,368
256,0,76,333
256,0,77,357
256,0,78,343
256,0,79,325
256,0,80,317
256,0,81,346
256,0,82,339
256,0,83,329
256,0,84,331
256,0,85,345
256,0,86,334
256,0,87,344
256,0,88,345
256,0,89,353
256,0,90,341
256,0,91,352
256,0,92,341
256,0,93,317
256,0,94,346
256,0,95,336
256,0,96,355
256,0,97,368
256,0,98,356
256,0,99,350
256,0,100,330
512,0,1,10857
512,0,2,10949
512,0,3,11090
512,0,4,10833
512,0,5,10854
512,0,6,10918
512,0,7,10771
512,0,8,10952
512,0,9,10884
512,0,10,10937
512,0,11,11015
512,0,12,10986
512,0,13,10901
512,0,14,10956
512,0,15,10920
512,0,16,10968
512,0,17,10887
512,0,18,10850
512,0,19,10767
512,0,20,10991
512,0,21,10853
512,0,22,10921
512,0,23,10897
512,0,24,10934
512,0,25,10810
512,0,26,10840
512,0,27,10884
512,0,28,10845
512,0,29,10893
512,0,30,10970
512,0,31,11048
512,0,32,11443
512,0,33,11003
512,0,34,10970
512,0,35,10900
512,0,36,10921
512,0,37,10896
512,0,38,10744
512,0,39,10879
512,0,40,10825
512,0,41,10893
512,0,42,10886
512,0,43,10934
512,0,44,10894
512,0,45,10995
512,0,46,10779
512,0,47,10894
512,0,48,10894
512,0,49,10836
512,0,50,10762
512,0,51,10903
512,0,52,10878
512,0,53,10874
512,0,54,10969
512,0,55,10842
512,0,56,10811
512,0,57,10864
512,0,58,10831
512,0,59,10817
512,0,60,10911
512,0,61,10954
512,0,62,10832
512,0,63,10879
512,0,64,10889
512,0,65,10883
512,0,66,10912
512,0,67,10886
512,0,68,10908
512,0,69,10901
512,0,70,10760
512,0,71,10944
512,0,72,10893
512,0,73,10909
512,0,74,10871
512,0,75,11037
512,0,76,10849
512,0,77,10957
512,0,78,10937
512,0,79,10794
512,0,80,10838
512,0,81,10955
512,0,82,10929
512,0,83,11001
512,0,84,10715
512,0,85,10991
512,0,86,10754
512,0,87,10971
512,0,88,10927
512,0,89,10900
512,0,90,10955
512,0,91,10902
512,0,92,10852
512,0,93,10842
512,0,94,10918
512,0,95,10867
512,0,96,10886
512,0,97,10855
512,0,98,10886
512,0,99,10919
512,0,100,11067
1024,0,1,20868
1024,0,2,20841
1024,0,3,20826
1024,0,4,20770
1024,0,5,21018
1024,0,6,20949
1024,0,7,21020
1024,0,8,21176
1024,0,9,21254
1024,0,10,20699
1024,0,11,20756
1024,0,12,21076
1024,0,13,21018
1024,0,14,20855
1024,0,15,20877
1024,0,16,20898
1024,0,17,20764
1024,0,18,20546
1024,0,19,21075
1024,0,20,20810
1024,0,21,20993
1024,0,22,21014
1024,0,23,20734
1024,0,24,20771
1024,0,25,20856
1024,0,26,20888
1024,0,27,20785
1024,0,28,20991
1024,0,29,20882
1024,0,30,20774
1024,0,31,21054
1024,0,32,20904
1024,0,33,20512
1024,0,34,20743
1024,0,35,21080
1024,0,36,20970
1024,0,37,21586
1024,0,38,20796
1024,0,39,20740
1024,0,40,20611
1024,0,41,22205
1024,0,42,21041
1024,0,43,20831
1024,0,44,21630
1024,0,45,20888
1024,0,46,21002
1024,0,47,20982
1024,0,48,20732
1024,0,49,20644
1024,0,50,20938
1024,0,51,20640
1024,0,52,20705
1024,0,53,20985
1024,0,54,20775
1024,0,55,20954
1024,0,56,20747
1024,0,57,20956
1024,0,58,20790
1024,0,59,20839
1024,0,60,21189
1024,0,61,20787
1024,0,62,20615
1024,0,63,20858
1024,0,64,20693
1024,0,65,20743
1024,0,66,20893
1024,0,67,20867
1024,0,68,20926
1024,0,69,20929
1024,0,70,21234
1024,0,71,20835
1024,0,72,20731
1024,0,73,20934
1024,0,74,20901
1024,0,75,20440
1024,0,76,20869
1024,0,77,20962
1024,0,78,20862
1024,0,79,20654
1024,0,80,21063
1024,0,81,20756
1024,0,82,20742
1024,0,83,21309
1024,0,84,21129
1024,0,85,20570
1024,0,86,20665
1024,0,87,20719
1024,0,88,21281
1024,0,89,20964
1024,0,90,20918
1024,0,91,21240
1024,0,92,21211
1024,0,93,20823
1024,0,94,20881
1024,0,95,21034
1024,0,96,20824
1024,0,97,20721
1024,0,98,21013
1024,0,99,21145
1024,0,100,20889
2048,0,1,126679
2048,0,2,132811
2048,0,3,126092
2048,0,4,124718
2048,0,5,123377
2048,0,6,123574
2048,0,7,124181
2048,0,8,123815
2048,0,9,123368
2048,0,10,123341
2048,0,11,125269
2048,0,12,124725
2048,0,13,123959
2048,0,14,126209
2048,0,15,123708
2048,0,16,122622
2048,0,17,124308
2048,0,18,124262
2048,0,19,123060
2048,0,20,124231
2048,0,21,124394
2048,0,22,123910
2048,0,23,123348
2048,0,24,123632
2048,0,25,123438
2048,0,26,124331
2048,0,27,125563
2048,0,28,125523
2048,0,29,124342
2048,0,30,124042
2048,0,31,124516
2048,0,32,122728
2048,0,33,124184
2048,0,34,123740
2048,0,35,124498
2048,0,36,121716
2048,0,37,123712
2048,0,38,123312
2048,0,39,122657
2048,0,40,124436
2048,0,41,124832
2048,0,42,123505
2048,0,43,124312
2048,0,44,125128
2048,0,45,124302
2048,0,46,123420
2048,0,47,125178
2048,0,48,122058
2048,0,49,124117
2048,0,50,124163
2048,0,51,125033
2048,0,52,124838
2048,0,53,124444
2048,0,54,126173
2048,0,55,123429
2048,0,56,125338
2048,0,57,124594
2048,0,58,124480
2048,0,59,123444
2048,0,60,123705
2048,0,61,123947
2048,0,62,124934
2048,0,63,124246
2048,0,64,124013
2048,0,65,123949
2048,0,66,125544
2048,0,67,124889
2048,0,68,124656
2048,0,69,124680
2048,0,70,123983
2048,0,71,122670
2048,0,72,124141
2048,0,73,123676
2048,0,74,123973
2048,0,75,126722
2048,0,76,125183
2048,0,77,123421
2048,0,78,125237
2048,0,79,122912
2048,0,80,123655
2048,0,81,123405
2048,0,82,124334
2048,0,83,123321
2048,0,84,123945
2048,0,85,124106
2048,0,86,124419
2048,0,87,124320
2048,0,88,124420
2048,0,89,123701
2048,0,90,124421
2048,0,91,124505
2048,0,92,124705
2048,0,93,124154
2048,0,94,124083
2048,0,95,123133
2048,0,96,124283
2048,0,97,123432
2048,0,98,123827
2048,0,99,122812
2048,0,100,125794
4096,0,1,1155362
4096,0,2,1133317
4096,0,3,1134198
4096,0,4,1134269
4096,0,5,1134462
4096,0,6,1135349
4096,0,7,1135199
4096,0,8,1136366
4096,0,9,1133731
4096,0,10,1143546
4096,0,11,1133362
4096,0,12,1133486
4096,0,13,1133126
4096,0,14,1134057
4096,0,15,1133206
4096,0,16,1136455
4096,0,17,1132866
4096,0,18,1133538
4096,0,19,1136124
4096,0,20,1133491
4096,0,21,1135801
4096,0,22,1135609
4096,0,23,1133269
4096,0,24,1132890
4096,0,25,1133273
4096,0,26,1132734
4096,0,27,1136415
4096,0,28,1132480
4096,0,29,1133772
4096,0,30,1137337
4096,0,31,1132999
4096,0,32,1132236
4096,0,33,1136846
4096,0,34,1132907
4096,0,35,1133973
4096,0,36,1133435
4096,0,37,1133160
4096,0,38,1133995
4096,0,39,1134994
4096,0,40,1133487
4096,0,41,1134127
4096,0,42,1134783
4096,0,43,1132046
4096,0,44,1138004
4096,0,45,1132616
4096,0,46,1132947
4096,0,47,1133441
4096,0,48,1132815
4096,0,49,1133204
4096,0,50,1137321
4096,0,51,1135634
4096,0,52,1134767
4096,0,53,1137117
4096,0,54,1133361
4096,0,55,1136882
4096,0,56,1134673
4096,0,57,1134443
4096,0,58,1133269
4096,0,59,1134035
4096,0,60,1133337
4096,0,61,1136714
4096,0,62,1132615
4096,0,63,1132992
4096,0,64,1134636
4096,0,65,1134921
4096,0,66,1132768
4096,0,67,1135974
4096,0,68,1133282
4096,0,69,1133104
4096,0,70,1133008
4096,0,71,1132628
4096,0,72,1134849
4096,0,73,1134640
4096,0,74,1147142
4096,0,75,1137171
4096,0,76,1135328
4096,0,77,1134457
4096,0,78,1136436
4096,0,79,1132789
4096,0,80,1133037
4096,0,81,1133620
4096,0,82,1133379
4096,0,83,1135291
4096,0,84,1136328
4096,0,85,1134208
4096,0,86,1133229
4096,0,87,1134629
4096,0,88,1135004
4096,0,89,1137818
4096,0,90,1135210
4096,0,91,1133371
4096,0,92,1131947
4096,0,93,1132457
4096,0,94,1133868
4096,0,95,1137429
4096,0,96,1133411
4096,0,97,1133216
4096,0,98,1133669
4096,0,99,1137252
4096,0,100,1134576
