N,BlockSize,RunID,Time_ms
512,16,51,0.106159
512,16,52,0.107835
512,16,53,0.104063
512,16,54,0.104343
512,16,55,0.103365
512,16,56,0.114469
512,16,57,0.105391
512,16,58,0.108463
512,16,59,0.108114
512,16,60,0.104622
512,16,61,0.106019
512,16,62,0.105181
512,16,63,0.103574
512,16,64,0.104133
512,16,65,0.108464
512,16,66,0.114539
512,16,67,0.103435
512,16,68,0.104482
512,16,69,0.104553
512,16,70,0.104972
512,16,71,0.103923
512,16,72,0.102877
512,16,73,0.103854
512,16,74,0.104832
512,16,75,0.113911
512,16,76,0.103993
512,16,77,0.104343
512,16,78,0.107067
512,16,79,0.104971
512,16,80,0.103994
512,16,81,0.10581
512,16,82,0.103853
512,16,83,0.108953
512,16,84,0.115028
512,16,85,0.102806
512,16,86,0.108254
512,16,87,0.110838
512,16,88,0.11
512,16,89,0.108393
512,16,90,0.107765
512,16,91,0.108953
512,16,92,0.109232
512,16,93,0.110768
512,16,94,0.108115
512,16,95,0.109161
512,16,96,0.108743
512,16,97,0.108813
512,16,98,0.108812
512,16,99,0.109232
512,16,100,0.108812
512,32,1,0.788857
512,32,2,0.959759
512,32,3,0.961365
512,32,4,0.961644
512,32,5,0.961575
512,32,6,0.961784
512,32,7,0.960597
512,32,8,0.965416
512,32,9,0.963461
512,32,10,0.95962
512,32,11,0.963112
512,32,12,0.745137
512,32,13,0.856673
512,32,14,0.956895
512,32,15,0.957803
512,32,16,0.962552
512,32,17,0.810159
512,32,18,0.964019
512,32,19,0.958641
512,32,20,0.957454
512,32,21,0.952146
512,32,22,0.962063
512,32,23,0.964718
512,32,24,0.961575
512,32,25,0.958222
512,32,26,0.960527
512,32,27,0.967651
512,32,28,0.935873
512,32,29,0.7216
512,32,30,0.713219
512,32,31,0.979314
512,32,32,0.719854
512,32,33,0.941321
512,32,34,0.957315
512,32,35,0.953892
512,32,36,0.961574
512,32,37,0.952426
512,32,38,0.953543
512,32,39,0.959201
512,32,40,0.966185
512,32,41,0.96367
512,32,42,0.970165
512,32,43,0.968419
512,32,44,0.954102
512,32,45,0.957803
512,32,46,0.95473
