N,BlockSize,RunID,L2_TCM
512,128,55,8865
512,128,56,9185
512,128,57,8816
512,128,58,8917
512,128,59,8929
512,128,60,9423
512,128,61,8739
512,128,62,8886
512,128,63,8795
512,128,64,9239
512,128,65,8788
512,128,66,8686
512,128,67,8848
512,128,68,9147
512,128,69,8807
512,128,70,8834
512,128,71,8897
512,128,72,8710
512,128,73,8663
512,128,74,8731
512,128,75,8768
512,128,76,8640
512,128,77,8735
512,128,78,8654
512,128,79,8751
512,128,80,8677
512,128,81,8782
512,128,82,8708
512,128,83,8747
512,128,84,8920
512,128,85,8794
512,128,86,8888
512,128,87,8874
512,128,88,8826
512,128,89,8849
512,128,90,9350
512,128,91,8891
512,128,92,8853
512,128,93,8834
512,128,94,8931
512,128,95,8713
512,128,96,8981
512,128,97,8838
512,128,98,8933
512,128,99,8783
512,128,100,8857
1024,8,1,111253
1024,8,2,109484
1024,8,3,109095
1024,8,4,109310
1024,8,5,109571
1024,8,6,110394
1024,8,7,111225
1024,8,8,117378
1024,8,9,117502
1024,8,10,117712
1024,8,11,109214
1024,8,12,119803
1024,8,13,119609
1024,8,14,118716
1024,8,15,115471
1024,8,16,96772
1024,8,17,111776
1024,8,18,110603
1024,8,19,109863
1024,8,20,111255
1024,8,21,111707
1024,8,22,110579
1024,8,23,107197
1024,8,24,105536
1024,8,25,100665
1024,8,26,111065
1024,8,27,108665
1024,8,28,110592
1024,8,29,111356
1024,8,30,109864
1024,8,31,111117
1024,8,32,109013
1024,8,33,109179
1024,8,34,108568
1024,8,35,111221
1024,8,36,110695
1024,8,37,110978
1024,8,38,111148
1024,8,39,110470
1024,8,40,110569
1024,8,41,112390
1024,8,42,110336
1024,8,43,112218
1024,8,44,109776
1024,8,45,110994
1024,8,46,110467
1024,8,47,109092
1024,8,48,110234
1024,8,49,108530
1024,8,50,111943
1024,8,51,109303
1024,8,52,108766
1024,8,53,108925
1024,8,54,109887
1024,8,55,110524
1024,8,56,110769
1024,8,57,108789
1024,8,58,108194
1024,8,59,111502
1024,8,60,109896
1024,8,61,111889
1024,8,62,109146
1024,8,63,112132
1024,8,64,110598
1024,8,65,109814
1024,8,66,110525
1024,8,67,111557
1024,8,68,110524
1024,8,69,111288
1024,8,70,109955
1024,8,71,110522
1024,8,72,112874
1024,8,73,109464
1024,8,74,109047
1024,8,75,108705
1024,8,76,110944
1024,8,77,109662
1024,8,78,109159
1024,8,79,108978
1024,8,80,109038
1024,8,81,110173
1024,8,82,110176
1024,8,83,109745
1024,8,84,110376
1024,8,85,110481
1024,8,86,110057
1024,8,87,110994
1024,8,88,109131
1024,8,89,110748
1024,8,90,108682
1024,8,91,111407
1024,8,92,109153
1024,8,93,108710
1024,8,94,112350
1024,8,95,110527
1024,8,96,108390
