N,BlockSize,RunID,L2_TCM
2048,0,94,121646
2048,0,95,123509
2048,0,96,121374
2048,0,97,121801
2048,0,98,123997
2048,0,99,122322
2048,0,100,121671
4096,0,1,1149748
4096,0,2,1124154
4096,0,3,1125091
4096,0,4,1126503
4096,0,5,1127469
4096,0,6,1124192
4096,0,7,1124989
4096,0,8,1124426
4096,0,9,1123160
4096,0,10,1128118
4096,0,11,1123502
4096,0,12,1123729
4096,0,13,1122690
4096,0,14,1123576
4096,0,15,1121817
4096,0,16,1126668
4096,0,17,1122032
4096,0,18,1124123
4096,0,19,1124270
4096,0,20,1122906
4096,0,21,1126380
4096,0,22,1125238
4096,0,23,1126110
4096,0,24,1124783
4096,0,25,1131718
4096,0,26,1123441
4096,0,27,1127826
4096,0,28,1123336
4096,0,29,1121616
4096,0,30,1124397
4096,0,31,1124534
4096,0,32,1123434
4096,0,33,1127118
4096,0,34,1123386
4096,0,35,1123513
4096,0,36,1124197
4096,0,37,1123959
4096,0,38,1125907
4096,0,39,1123463
4096,0,40,1122477
4096,0,41,1122691
4096,0,42,1124250
4096,0,43,1123817
4096,0,44,1127137
4096,0,45,1123409
4096,0,46,1123694
4096,0,47,1123473
4096,0,48,1123662
4096,0,49,1122200
4096,0,50,1125880
4096,0,51,1124391
4096,0,52,1123899
4096,0,53,1125965
4096,0,54,1124611
4096,0,55,1125610
4096,0,56,1126606
4096,0,57,1123750
4096,0,58,1123737
4096,0,59,1123425
4096,0,60,1124776
4096,0,61,1126530
4096,0,62,1124820
4096,0,63,1123400
4096,0,64,1121961
4096,0,65,1124137
4096,0,66,1124243
4096,0,67,1125432
4096,0,68,1123713
4096,0,69,1122743
4096,0,70,1124004
4096,0,71,1124396
4096,0,72,1126281
4096,0,73,1123999
4096,0,74,1123288
4096,0,75,1128045
4096,0,76,1123536
4096,0,77,1124252
4096,0,78,1125631
4096,0,79,1123104
4096,0,80,1122741
4096,0,81,1122314
4096,0,82,1121934
4096,0,83,1124908
4096,0,84,1126665
4096,0,85,1124977
4096,0,86,1124259
4096,0,87,1125023
4096,0,88,1124355
4096,0,89,1127577
4096,0,90,1123002
4096,0,91,1122718
4096,0,92,1122955
4096,0,93,1123689
4096,0,94,1123698
4096,0,95,1125374
4096,0,96,1122420
4096,0,97,1122984
4096,0,98,1123378
4096,0,99,1123353
4096,0,100,1126015
