N,BlockSize,RunID,Time_ms
1024,0,77,6.90528
1024,0,78,6.89997
1024,0,79,6.88572
1024,0,80,6.908
1024,0,81,6.89578
1024,0,82,6.82077
1024,0,83,6.90004
1024,0,84,6.72537
1024,0,85,6.89871
1024,0,86,6.89997
1024,0,87,6.87727
1024,0,88,6.8112
1024,0,89,6.80994
1024,0,90,6.80331
1024,0,91,6.86428
1024,0,92,6.91135
1024,0,93,6.8119
1024,0,94,6.88432
1024,0,95,6.89152
1024,0,96,6.88363
1024,0,97,6.83355
1024,0,98,6.87706
1024,0,99,6.90186
1024,0,100,6.87364
2048,0,1,27.0063
2048,0,2,26.4855
2048,0,3,25.7969
2048,0,4,24.9238
2048,0,5,25.005
2048,0,6,24.972
2048,0,7,25.0097
2048,0,8,24.9968
2048,0,9,24.9766
2048,0,10,25.0176
2048,0,11,25.1207
2048,0,12,25.0035
2048,0,13,25.05
2048,0,14,25.0007
2048,0,15,24.9475
2048,0,16,24.9235
2048,0,17,24.9928
2048,0,18,24.9909
2048,0,19,25.2649
2048,0,20,25.0723
2048,0,21,24.9963
2048,0,22,24.999
2048,0,23,25.0083
2048,0,24,25.0205
2048,0,25,24.9621
2048,0,26,25.4159
2048,0,27,24.9817
2048,0,28,24.9919
2048,0,29,25.7573
2048,0,30,24.9678
2048,0,31,25.0625
2048,0,32,24.9467
2048,0,33,25
2048,0,34,24.9682
2048,0,35,24.945
2048,0,36,24.9653
2048,0,37,25.0549
2048,0,38,24.9729
2048,0,39,25.286
2048,0,40,25.07
2048,0,41,24.9458
2048,0,42,24.9545
2048,0,43,24.9538
2048,0,44,25.0878
2048,0,45,24.9852
2048,0,46,24.9955
2048,0,47,24.9422
2048,0,48,24.9769
2048,0,49,25.0648
2048,0,50,24.9887
2048,0,51,24.9478
2048,0,52,25.1965
2048,0,53,25.4548
2048,0,54,24.9136
2048,0,55,24.9758
2048,0,56,24.9273
2048,0,57,25.0122
2048,0,58,25.0661
2048,0,59,25.6292
2048,0,60,24.9788
2048,0,61,25.0365
2048,0,62,25.0273
2048,0,63,24.9457
2048,0,64,25.0599
2048,0,65,24.9586
2048,0,66,24.9988
2048,0,67,24.938
2048,0,68,24.9664
2048,0,69,25.0364
2048,0,70,24.9432
2048,0,71,24.9683
2048,0,72,24.9797
2048,0,73,24.9482
2048,0,74,24.9386
2048,0,75,24.9442
2048,0,76,25.014
2048,0,77,25.0665
2048,0,78,25.0253
2048,0,79,25.1433
2048,0,80,25.0637
2048,0,81,24.9414
2048,0,82,25.0258
2048,0,83,24.9144
2048,0,84,24.9567
2048,0,85,24.955
2048,0,86,24.9709
2048,0,87,24.9537
2048,0,88,25.0318
2048,0,89,24.9859
2048,0,90,25.029
2048,0,91,25.0061
2048,0,92,25.103
2048,0,93,24.9815
2048,0,94,24.9793
2048,0,95,24.9418
2048,0,96,24.9279
2048,0,97,24.934
2048,0,98,24.9975
2048,0,99,25.1816
2048,0,100,25.0401
4096,0,1,147.619
4096,0,2,144.635
4096,0,3,144.832
4096,0,4,144.277
4096,0,5,144.595
4096,0,6,144.545
4096,0,7,144.594
4096,0,8,144.636
4096,0,9,144.511
4096,0,10,144.69
4096,0,11,144.474
4096,0,12,144.616
4096,0,13,144.716
4096,0,14,144.459
4096,0,15,144.645
4096,0,16,145.778
4096,0,17,144.826
4096,0,18,144.543
4096,0,19,144.585
4096,0,20,145.135
4096,0,21,145.059
4096,0,22,144.724
4096,0,23,144.913
4096,0,24,144.692
4096,0,25,144.479
4096,0,26,144.605
4096,0,27,144.697
4096,0,28,144.578
4096,0,29,144.773
4096,0,30,144.71
4096,0,31,144.786
4096,0,32,144.558
4096,0,33,144.767
4096,0,34,144.651
4096,0,35,144.674
4096,0,36,144.612
4096,0,37,144.618
4096,0,38,144.796
4096,0,39,144.636
4096,0,40,144.502
4096,0,41,144.668
4096,0,42,144.784
4096,0,43,144.642
4096,0,44,144.765
4096,0,45,144.773
4096,0,46,144.604
4096,0,47,144.431
4096,0,48,144.647
4096,0,49,144.703
4096,0,50,144.653
4096,0,51,144.718
4096,0,52,144.552
4096,0,53,144.509
4096,0,54,144.533
4096,0,55,144.691
4096,0,56,144.692
4096,0,57,144.939
4096,0,58,144.849
4096,0,59,144.99
4096,0,60,144.5
4096,0,61,144.541
4096,0,62,144.67
4096,0,63,144.673
4096,0,64,144.67
4096,0,65,144.558
4096,0,66,144.508
4096,0,67,144.571
4096,0,68,144.533
4096,0,69,144.607
4096,0,70,144.677
4096,0,71,144.615
4096,0,72,144.736
4096,0,73,144.643
4096,0,74,144.499
4096,0,75,144.538
4096,0,76,144.695
4096,0,77,144.631
4096,0,78,144.524
4096,0,79,144.697
4096,0,80,144.37
4096,0,81,144.662
4096,0,82,144.749
4096,0,83,144.585
4096,0,84,144.63
4096,0,85,144.617
4096,0,86,144.793
4096,0,87,144.448
4096,0,88,144.683
4096,0,89,144.578
4096,0,90,144.683
4096,0,91,144.722
4096,0,92,144.583
4096,0,93,144.688
4096,0,94,144.636
4096,0,95,144.594
4096,0,96,144.795
4096,0,97,144.722
4096,0,98,144.853
4096,0,99,144.654
4096,0,100,144.769
