N,BlockSize,RunID,L2_TCM
512,64,34,11883
512,64,35,11835
512,64,36,11814
512,64,37,11768
512,64,38,11862
512,64,39,12254
512,64,40,11878
512,64,41,11825
512,64,42,11706
512,64,43,11767
512,64,44,11763
512,64,45,11874
512,64,46,11744
512,64,47,11799
512,64,48,12066
512,64,49,12437
512,64,50,12673
512,64,51,12333
512,64,52,11942
512,64,53,11917
512,64,54,11813
512,64,55,11808
512,64,56,11878
512,64,57,11922
512,64,58,11780
512,64,59,11799
512,64,60,11896
512,64,61,11842
512,64,62,11888
512,64,63,11770
512,64,64,11870
512,64,65,11885
512,64,66,11842
512,64,67,11752
512,64,68,11722
512,64,69,11732
512,64,70,11857
512,64,71,11740
512,64,72,11928
512,64,73,11795
512,64,74,11755
512,64,75,11812
512,64,76,11711
512,64,77,11784
512,64,78,11677
512,64,79,11847
512,64,80,11742
512,64,81,11851
512,64,82,11858
512,64,83,11841
512,64,84,11916
512,64,85,11629
512,64,86,11748
512,64,87,11751
512,64,88,11716
512,64,89,11669
512,64,90,11890
512,64,91,11725
512,64,92,11715
512,64,93,11915
512,64,94,11833
512,64,95,11726
512,64,96,11873
512,64,97,11828
512,64,98,11651
512,64,99,11691
512,64,100,11820
512,128,1,9102
512,128,2,8131
512,128,3,8057
512,128,4,8136
512,128,5,8086
512,128,6,9608
512,128,7,9617
512,128,8,9922
512,128,9,8371
512,128,10,8120
512,128,11,8117
512,128,12,10741
512,128,13,8422
512,128,14,8157
512,128,15,7971
512,128,16,10178
512,128,17,10067
512,128,18,9243
512,128,19,9109
512,128,20,7193
512,128,21,6818
512,128,22,6839
512,128,23,6879
512,128,24,6702
512,128,25,6803
512,128,26,6925
512,128,27,9057
512,128,28,10143
512,128,29,9315
512,128,30,7300
512,128,31,6841
512,128,32,6751
512,128,33,6785
512,128,34,6858
512,128,35,6854
512,128,36,6797
512,128,37,6846
512,128,38,6834
512,128,39,6856
512,128,40,6818
512,128,41,7934
512,128,42,6854
512,128,43,6834
512,128,44,6835
512,128,45,14318
512,128,46,16484
512,128,47,16238
512,128,48,16166
512,128,49,15943
512,128,50,14442
512,128,51,16111
512,128,52,16074
512,128,53,14800
512,128,54,15556
512,128,55,16115
512,128,56,16043
512,128,57,16002
512,128,58,17432
512,128,59,16442
512,128,60,10553
512,128,61,8021
512,128,62,8083
512,128,63,8015
512,128,64,8050
512,128,65,7950
512,128,66,8028
512,128,67,8052
512,128,68,8068
512,128,69,7934
512,128,70,8015
512,128,71,7949
512,128,72,8064
512,128,73,7890
512,128,74,8144
512,128,75,8123
512,128,76,7993
512,128,77,8021
512,128,78,8015
512,128,79,8250
512,128,80,8160
512,128,81,7994
512,128,82,8019
512,128,83,8074
512,128,84,8037
512,128,85,8073
512,128,86,7922
512,128,87,8064
512,128,88,7982
512,128,89,8025
512,128,90,7894
512,128,91,8020
512,128,92,8035
512,128,93,7925
512,128,94,7981
512,128,95,8075
512,128,96,8098
512,128,97,8130
512,128,98,8045
512,128,99,7940
512,128,100,8062
1024,8,1,115399
1024,8,2,112749
1024,8,3,110418
1024,8,4,112037
1024,8,5,110395
1024,8,6,110715
1024,8,7,108046
