N,BlockSize,RunID,L2_TCM
256,0,1,787
256,0,2,227
256,0,3,125
256,0,4,89
256,0,5,61
256,0,6,76
256,0,7,75
256,0,8,69
256,0,9,81
256,0,10,91
256,0,11,79
256,0,12,60
256,0,13,63
256,0,14,82
256,0,15,67
256,0,16,182
256,0,17,96
256,0,18,65
256,0,19,71
256,0,20,87
256,0,21,58
256,0,22,71
256,0,23,83
256,0,24,58
256,0,25,61
256,0,26,59
256,0,27,68
256,0,28,71
256,0,29,65
256,0,30,60
256,0,31,64
256,0,32,191
256,0,33,110
256,0,34,95
256,0,35,63
256,0,36,81
256,0,37,92
256,0,38,59
256,0,39,116
256,0,40,109
256,0,41,62
256,0,42,70
256,0,43,69
256,0,44,76
256,0,45,78
256,0,46,75
256,0,47,72
256,0,48,76
256,0,49,62
256,0,50,108
256,0,51,65
256,0,52,66
256,0,53,64
256,0,54,94
256,0,55,78
256,0,56,71
256,0,57,96
256,0,58,74
256,0,59,50
256,0,60,58
256,0,61,57
256,0,62,87
256,0,63,120
256,0,64,64
256,0,65,70
256,0,66,63
256,0,67,50
256,0,68,58
256,0,69,53
256,0,70,84
256,0,71,76
256,0,72,52
256,0,73,76
256,0,74,70
256,0,75,108
256,0,76,99
256,0,77,56
256,0,78,63
256,0,79,79
256,0,80,52
256,0,81,54
256,0,82,92
256,0,83,77
256,0,84,71
256,0,85,84
256,0,86,146
256,0,87,69
256,0,88,64
256,0,89,64
256,0,90,77
256,0,91,69
256,0,92,69
256,0,93,59
256,0,94,65
256,0,95,86
256,0,96,61
256,0,97,44
256,0,98,55
256,0,99,72
256,0,100,78
512,0,1,82537
512,0,2,78712
512,0,3,78382
512,0,4,78107
512,0,5,80175
512,0,6,79775
512,0,7,78667
512,0,8,78788
512,0,9,86134
512,0,10,81572
512,0,11,78318
512,0,12,78302
512,0,13,78102
512,0,14,78486
512,0,15,78214
512,0,16,78281
512,0,17,78626
512,0,18,83841
512,0,19,81549
512,0,20,79567
512,0,21,78286
512,0,22,78328
512,0,23,78443
512,0,24,78853
512,0,25,78806
512,0,26,78270
512,0,27,79673
512,0,28,80396
512,0,29,79423
512,0,30,80246
512,0,31,80362
512,0,32,77487
512,0,33,77198
512,0,34,77249
512,0,35,77809
512,0,36,78023
512,0,37,78170
