N,BlockSize,RunID,Time_ms
1024,0,20,6.86554
1024,0,21,6.89159
1024,0,22,6.89508
1024,0,23,6.87671
1024,0,24,6.90144
1024,0,25,6.87531
1024,0,26,6.89913
1024,0,27,6.90053
1024,0,28,6.90563
1024,0,29,6.88014
1024,0,30,6.90227
1024,0,31,6.88858
1024,0,32,6.86994
1024,0,33,6.78277
1024,0,34,6.89592
1024,0,35,6.89731
1024,0,36,6.88412
1024,0,37,6.89983
1024,0,38,6.86637
1024,0,39,6.88887
1024,0,40,6.88412
1024,0,41,6.89389
1024,0,42,6.88391
1024,0,43,6.90367
1024,0,44,6.88349
1024,0,45,6.89745
1024,0,46,6.8925
1024,0,47,6.8904
1024,0,48,6.87867
1024,0,49,6.90786
1024,0,50,6.8918
1024,0,51,6.90751
1024,0,52,6.89396
1024,0,53,6.8837
1024,0,54,6.89096
1024,0,55,6.90653
1024,0,56,6.89592
1024,0,57,6.9006
1024,0,58,6.88607
1024,0,59,6.88251
1024,0,60,6.89033
1024,0,61,6.89243
1024,0,62,6.78347
1024,0,63,6.90011
1024,0,64,6.8962
1024,0,65,6.90241
1024,0,66,6.89892
1024,0,67,6.86777
1024,0,68,6.88782
1024,0,69,6.89934
1024,0,70,6.89983
1024,0,71,6.9087
1024,0,72,6.83041
1024,0,73,6.87538
1024,0,74,6.8061
1024,0,75,6.90891
1024,0,76,6.90227
1024,0,77,6.89313
1024,0,78,6.93608
1024,0,79,6.89669
1024,0,80,6.90709
1024,0,81,6.62549
1024,0,82,6.78152
1024,0,83,6.81427
1024,0,84,6.83173
1024,0,85,6.89243
1024,0,86,6.87189
1024,0,87,6.8867
1024,0,88,6.86763
1024,0,89,6.87629
1024,0,90,6.86149
1024,0,91,6.76964
1024,0,92,6.77579
1024,0,93,6.85869
1024,0,94,6.89934
1024,0,95,6.87287
1024,0,96,6.88761
1024,0,97,6.87622
1024,0,98,6.88607
1024,0,99,6.88956
1024,0,100,6.89948
2048,0,1,26.0108
2048,0,2,27.7552
2048,0,3,25.8932
2048,0,4,25.1487
2048,0,5,25.1798
2048,0,6,25.0456
2048,0,7,25.1344
2048,0,8,25.3703
2048,0,9,25.2839
2048,0,10,25.1131
2048,0,11,25.1331
2048,0,12,25.0987
2048,0,13,25.2696
2048,0,14,25.1525
2048,0,15,25.2111
2048,0,16,25.2381
2048,0,17,25.2213
2048,0,18,25.1764
2048,0,19,25.2154
2048,0,20,24.9102
2048,0,21,25.3786
2048,0,22,25.1686
2048,0,23,25.1159
2048,0,24,25.2065
2048,0,25,25.1329
2048,0,26,25.311
2048,0,27,25.2611
2048,0,28,25.1254
2048,0,29,25.181
2048,0,30,25.1788
2048,0,31,25.166
2048,0,32,25.1906
2048,0,33,25.1153
2048,0,34,25.4342
2048,0,35,25.1904
2048,0,36,25.2156
2048,0,37,25.1409
2048,0,38,25.1621
2048,0,39,25.1694
2048,0,40,25.2796
2048,0,41,25.3092
2048,0,42,25.2699
2048,0,43,25.1725
2048,0,44,25.1269
2048,0,45,25.1554
2048,0,46,25.0978
2048,0,47,25.1239
2048,0,48,25.1882
2048,0,49,25.1193
2048,0,50,25.1929
2048,0,51,25.1416
2048,0,52,25.0917
2048,0,53,24.4669
2048,0,54,25.3036
2048,0,55,25.1183
2048,0,56,25.267
2048,0,57,25.1264
2048,0,58,25.1731
2048,0,59,25.1594
2048,0,60,25.1122
2048,0,61,25.2748
2048,0,62,25.107
2048,0,63,25.1453
2048,0,64,25.2232
2048,0,65,25.2139
2048,0,66,25.1555
2048,0,67,25.1595
2048,0,68,25.1158
2048,0,69,25.1398
2048,0,70,25.1231
2048,0,71,25.138
2048,0,72,25.2244
2048,0,73,25.1349
2048,0,74,25.2478
2048,0,75,25.0702
2048,0,76,25.2048
2048,0,77,25.0835
2048,0,78,25.1335
2048,0,79,25.1486
2048,0,80,25.2762
2048,0,81,25.2258
2048,0,82,25.1608
2048,0,83,25.1164
2048,0,84,25.1998
2048,0,85,25.0991
2048,0,86,25.1542
2048,0,87,25.1131
2048,0,88,25.1917
2048,0,89,25.1373
2048,0,90,25.1325
2048,0,91,25.1186
2048,0,92,25.1566
2048,0,93,25.1546
2048,0,94,25.2137
2048,0,95,25.1957
2048,0,96,25.4337
2048,0,97,25.1345
2048,0,98,25.1535
2048,0,99,25.1484
2048,0,100,25.1202
4096,0,1,145.656
4096,0,2,143.411
4096,0,3,143.044
4096,0,4,148.011
4096,0,5,148.972
4096,0,6,149.011
4096,0,7,149.253
4096,0,8,149.187
4096,0,9,146.942
4096,0,10,143.101
4096,0,11,143.194
4096,0,12,143.382
4096,0,13,144.336
4096,0,14,143.163
4096,0,15,143.226
4096,0,16,143.166
4096,0,17,143.086
4096,0,18,143.209
4096,0,19,143.085
4096,0,20,143.456
4096,0,21,143.086
4096,0,22,143.275
4096,0,23,142.886
4096,0,24,143.113
4096,0,25,143.156
4096,0,26,143.202
4096,0,27,143.18
4096,0,28,143.245
4096,0,29,143.182
4096,0,30,142.816
4096,0,31,143.173
4096,0,32,143.226
4096,0,33,143.144
4096,0,34,143.064
