N,BlockSize,RunID,L2_TCM
2048,0,9,1782492
2048,0,10,1782080
2048,0,11,1778205
2048,0,12,1774272
2048,0,13,1771492
2048,0,14,1780505
2048,0,15,1782284
2048,0,16,1784329
2048,0,17,1780128
2048,0,18,1779061
2048,0,19,1784213
2048,0,20,1776069
2048,0,21,1783953
2048,0,22,1778768
2048,0,23,1782437
2048,0,24,1783209
2048,0,25,1780559
2048,0,26,1781544
2048,0,27,1782028
2048,0,28,1778545
2048,0,29,1783904
2048,0,30,1777948
2048,0,31,1782520
2048,0,32,1780291
2048,0,33,1781472
2048,0,34,1782843
2048,0,35,1781244
2048,0,36,1773174
2048,0,37,1780890
2048,0,38,1779911
2048,0,39,1779400
2048,0,40,1778522
2048,0,41,1784040
2048,0,42,1778961
2048,0,43,1775780
2048,0,44,1782813
2048,0,45,1775766
2048,0,46,1777892
2048,0,47,1784146
2048,0,48,1778578
2048,0,49,1782434
2048,0,50,1779434
2048,0,51,1782848
2048,0,52,1775932
2048,0,53,1776084
2048,0,54,1779039
2048,0,55,1782483
2048,0,56,1778881
2048,0,57,1784719
2048,0,58,1781561
2048,0,59,1776639
2048,0,60,1783218
2048,0,61,1779499
2048,0,62,1782657
2048,0,63,1780768
2048,0,64,1778983
2048,0,65,1783933
2048,0,66,1783013
2048,0,67,1783758
2048,0,68,1780807
2048,0,69,1778583
2048,0,70,1776764
2048,0,71,1780316
2048,0,72,1782640
2048,0,73,1784074
2048,0,74,1778427
2048,0,75,1778795
2048,0,76,1772667
2048,0,77,1779866
2048,0,78,1754836
2048,0,79,1775512
2048,0,80,1782967
2048,0,81,1779347
2048,0,82,1784525
2048,0,83,1780614
2048,0,84,1785383
2048,0,85,1779184
2048,0,86,1779549
2048,0,87,1781194
2048,0,88,1778285
2048,0,89,1776212
2048,0,90,1780405
2048,0,91,1781367
2048,0,92,1781171
2048,0,93,1778761
2048,0,94,1780341
2048,0,95,1781780
2048,0,96,1774592
2048,0,97,1779826
2048,0,98,1775634
2048,0,99,1774431
2048,0,100,1779847
4096,0,1,11044160
4096,0,2,11034088
4096,0,3,11038966
4096,0,4,11034269
4096,0,5,11035254
4096,0,6,11035450
4096,0,7,11036574
4096,0,8,11038745
4096,0,9,11023917
4096,0,10,11033920
4096,0,11,11004449
4096,0,12,11034825
4096,0,13,11039400
4096,0,14,11039384
4096,0,15,11038797
4096,0,16,11027888
4096,0,17,11041607
4096,0,18,11035633
4096,0,19,11030298
4096,0,20,11034834
4096,0,21,11034914
