N,BlockSize,RunID,L2_TCM
512,128,92,15220
512,128,93,15203
512,128,94,15163
512,128,95,15425
512,128,96,17883
512,128,97,17711
512,128,98,16883
512,128,99,16611
512,128,100,16633
1024,8,1,115485
1024,8,2,113578
1024,8,3,112960
1024,8,4,111823
1024,8,5,111335
1024,8,6,107742
1024,8,7,117716
1024,8,8,117467
1024,8,9,115744
1024,8,10,118356
1024,8,11,117755
1024,8,12,119579
1024,8,13,118830
1024,8,14,102805
1024,8,15,107422
1024,8,16,111142
1024,8,17,105242
1024,8,18,106230
1024,8,19,112710
1024,8,20,111097
1024,8,21,113239
1024,8,22,111140
1024,8,23,113572
1024,8,24,111168
1024,8,25,112820
1024,8,26,110331
1024,8,27,111912
1024,8,28,111066
1024,8,29,112134
1024,8,30,113014
1024,8,31,111402
1024,8,32,111942
1024,8,33,111770
1024,8,34,108481
1024,8,35,113956
1024,8,36,112095
1024,8,37,111031
1024,8,38,112531
1024,8,39,110316
1024,8,40,112732
1024,8,41,110712
1024,8,42,112676
1024,8,43,111082
1024,8,44,112267
1024,8,45,111356
1024,8,46,110661
1024,8,47,113328
1024,8,48,109697
1024,8,49,112250
1024,8,50,110994
1024,8,51,110653
1024,8,52,107836
1024,8,53,113653
1024,8,54,112221
1024,8,55,112115
1024,8,56,112803
1024,8,57,112171
1024,8,58,111938
1024,8,59,112699
1024,8,60,114817
1024,8,61,113083
1024,8,62,111737
1024,8,63,111595
1024,8,64,113750
1024,8,65,112417
1024,8,66,111980
1024,8,67,111712
1024,8,68,111508
1024,8,69,113611
1024,8,70,112732
1024,8,71,111153
1024,8,72,112594
1024,8,73,110592
1024,8,74,111899
1024,8,75,110099
1024,8,76,111419
1024,8,77,111048
1024,8,78,110314
1024,8,79,114617
1024,8,80,112000
1024,8,81,109918
1024,8,82,109849
1024,8,83,112195
1024,8,84,111085
1024,8,85,111850
1024,8,86,109737
1024,8,87,111485
1024,8,88,113069
1024,8,89,112753
1024,8,90,112526
1024,8,91,111347
1024,8,92,113149
1024,8,93,110476
1024,8,94,111750
1024,8,95,109361
1024,8,96,111767
1024,8,97,112435
1024,8,98,110243
1024,8,99,112317
1024,8,100,109670
1024,16,1,54751
1024,16,2,61653
1024,16,3,60798
1024,16,4,64196
1024,16,5,59657
1024,16,6,55924
1024,16,7,52372
1024,16,8,56317
1024,16,9,52014
1024,16,10,53752
1024,16,11,56243
1024,16,12,54584
1024,16,13,53887
1024,16,14,54053
1024,16,15,53449
1024,16,16,52563
1024,16,17,52476
1024,16,18,52282
1024,16,19,52429
1024,16,20,53193
1024,16,21,53260
1024,16,22,52587
1024,16,23,52537
1024,16,24,54021
1024,16,25,53230
1024,16,26,52900
1024,16,27,53346
1024,16,28,53498
1024,16,29,52882
1024,16,30,53477
1024,16,31,51692
1024,16,32,53694
1024,16,33,53228
1024,16,34,53684
1024,16,35,53857
1024,16,36,53083
1024,16,37,52573
1024,16,38,52141
1024,16,39,53232
1024,16,40,51737
1024,16,41,53100
1024,16,42,53569
1024,16,43,53066
1024,16,44,53005
1024,16,45,53466
1024,16,46,52952
1024,16,47,53335
1024,16,48,53922
1024,16,49,53740
1024,16,50,52160
1024,16,51,53229
1024,16,52,54259
1024,16,53,53758
1024,16,54,53601
1024,16,55,52765
1024,16,56,52781
1024,16,57,52715
1024,16,58,53878
1024,16,59,52775
1024,16,60,53035
1024,16,61,52727
1024,16,62,54067
1024,16,63,53653
1024,16,64,52772
1024,16,65,55002
1024,16,66,53429
1024,16,67,53534
1024,16,68,53927
1024,16,69,53211
1024,16,70,52679
1024,16,71,54276
1024,16,72,53721
1024,16,73,53537
1024,16,74,53855
1024,16,75,54236
1024,16,76,52908
1024,16,77,53058
1024,16,78,53063
1024,16,79,53819
1024,16,80,53390
1024,16,81,54023
1024,16,82,53996
1024,16,83,53179
1024,16,84,53447
1024,16,85,52928
1024,16,86,52849
1024,16,87,53623
1024,16,88,52783
1024,16,89,55644
1024,16,90,53335
1024,16,91,52728
1024,16,92,53226
1024,16,93,53279
1024,16,94,52434
1024,16,95,53134
1024,16,96,52946
1024,16,97,52626
1024,16,98,52758
1024,16,99,52774
1024,16,100,53461
1024,32,1,41169
1024,32,2,43724
1024,32,3,42246
1024,32,4,44612
1024,32,5,41588
1024,32,6,39958
1024,32,7,39933
1024,32,8,39383
1024,32,9,39658
1024,32,10,40595
1024,32,11,39578
1024,32,12,40370
1024,32,13,40613
1024,32,14,40070
1024,32,15,39778
1024,32,16,40386
1024,32,17,40263
1024,32,18,40105
1024,32,19,40515
1024,32,20,39544
1024,32,21,39904
1024,32,22,40344
1024,32,23,40407
1024,32,24,40407
1024,32,25,40462
1024,32,26,40176
1024,32,27,40086
1024,32,28,40878
1024,32,29,39767
1024,32,30,40308
1024,32,31,40478
1024,32,32,39940
1024,32,33,40467
1024,32,34,40467
1024,32,35,40460
1024,32,36,39459
1024,32,37,40120
1024,32,38,39744
1024,32,39,40381
1024,32,40,40069
1024,32,41,40026
1024,32,42,40302
1024,32,43,40351
1024,32,44,40278
1024,32,45,40421
1024,32,46,40376
1024,32,47,40398
1024,32,48,40021
1024,32,49,40157
1024,32,50,40429
1024,32,51,39801
1024,32,52,40512
1024,32,53,39999
1024,32,54,40050
1024,32,55,40257
1024,32,56,40030
1024,32,57,40269
1024,32,58,40559
1024,32,59,40268
1024,32,60,40471
1024,32,61,40084
1024,32,62,40056
1024,32,63,40568
1024,32,64,40530
1024,32,65,40355
1024,32,66,40449
1024,32,67,40494
1024,32,68,40368
1024,32,69,40368
1024,32,70,40501
1024,32,71,40141
1024,32,72,40342
1024,32,73,40208
1024,32,74,40312
1024,32,75,40565
1024,32,76,40119
1024,32,77,40449
1024,32,78,40388
1024,32,79,40125
1024,32,80,40211
1024,32,81,40421
1024,32,82,40352
1024,32,83,40416
1024,32,84,40232
1024,32,85,40284
1024,32,86,40118
1024,32,87,39869
1024,32,88,40295
1024,32,89,40241
1024,32,90,40510
1024,32,91,40317
1024,32,92,40383
1024,32,93,39936
1024,32,94,40018
1024,32,95,39485
1024,32,96,39969
1024,32,97,39765
1024,32,98,40405
1024,32,99,40106
1024,32,100,40131
1024,64,1,36619
1024,64,2,37640
1024,64,3,35771
1024,64,4,35875
1024,64,5,36596
1024,64,6,36474
1024,64,7,35116
1024,64,8,35857
1024,64,9,36246
1024,64,10,36150
1024,64,11,36307
1024,64,12,36490
1024,64,13,35800
1024,64,14,36056
1024,64,15,35884
1024,64,16,36036
1024,64,17,36546
1024,64,18,35925
1024,64,19,36362
1024,64,20,36282
1024,64,21,36266
1024,64,22,36140
1024,64,23,35925
1024,64,24,36141
1024,64,25,36831
1024,64,26,36120
1024,64,27,36219
1024,64,28,36314
1024,64,29,35997
1024,64,30,36198
1024,64,31,36183
1024,64,32,36439
1024,64,33,36546
1024,64,34,36390
1024,64,35,36136
1024,64,36,36212
1024,64,37,36279
1024,64,38,36294
1024,64,39,36373
1024,64,40,36439
1024,64,41,36330
1024,64,42,36277
1024,64,43,36057
1024,64,44,36115
1024,64,45,36231
1024,64,46,36468
1024,64,47,36107
1024,64,48,35987
1024,64,49,36055
1024,64,50,36016
1024,64,51,36666
1024,64,52,35911
1024,64,53,36123
1024,64,54,36201
1024,64,55,35916
1024,64,56,36169
1024,64,57,36256
1024,64,58,36387
1024,64,59,36859
1024,64,60,35794
1024,64,61,36347
1024,64,62,35699
1024,64,63,36152
1024,64,64,36138
1024,64,65,36381
1024,64,66,36333
1024,64,67,36275
1024,64,68,36021
1024,64,69,36223
1024,64,70,36306
1024,64,71,36554
1024,64,72,36330
1024,64,73,36184
1024,64,74,36540
1024,64,75,36283
1024,64,76,36372
1024,64,77,36265
1024,64,78,36339
1024,64,79,36110
1024,64,80,36079
1024,64,81,36315
1024,64,82,36295
1024,64,83,36397
1024,64,84,36322
1024,64,85,36471
1024,64,86,36597
1024,64,87,36050
1024,64,88,36292
1024,64,89,36355
1024,64,90,36293
1024,64,91,36228
1024,64,92,36349
1024,64,93,36224
1024,64,94,36354
1024,64,95,36254
1024,64,96,36417
1024,64,97,35982
1024,64,98,36060
1024,64,99,36441
1024,64,100,36323
1024,128,1,74397
1024,128,2,73174
1024,128,3,84926
1024,128,4,73515
1024,128,5,82829
1024,128,6,75571
1024,128,7,70727
1024,128,8,79564
1024,128,9,71194
1024,128,10,73841
1024,128,11,70039
1024,128,12,71383
1024,128,13,70507
1024,128,14,70420
1024,128,15,69988
1024,128,16,70227
1024,128,17,70296
1024,128,18,70366
1024,128,19,70212
1024,128,20,71022
1024,128,21,70319
1024,128,22,70039
1024,128,23,70320
1024,128,24,70652
1024,128,25,70176
1024,128,26,75464
1024,128,27,70667
1024,128,28,73728
1024,128,29,70844
1024,128,30,69959
1024,128,31,73016
1024,128,32,71489
1024,128,33,70652
1024,128,34,70118
1024,128,35,70335
1024,128,36,70261
1024,128,37,70890
1024,128,38,70333
1024,128,39,70001
1024,128,40,70220
1024,128,41,70686
1024,128,42,71070
1024,128,43,70254
1024,128,44,70425
1024,128,45,70421
1024,128,46,70516
1024,128,47,70360
1024,128,48,70276
1024,128,49,70175
1024,128,50,70375
1024,128,51,69908
1024,128,52,70343
1024,128,53,69652
1024,128,54,69793
1024,128,55,70554
1024,128,56,69910
1024,128,57,70499
1024,128,58,70405
1024,128,59,70300
1024,128,60,72535
1024,128,61,70053
1024,128,62,69782
1024,128,63,70546
1024,128,64,70577
1024,128,65,69909
1024,128,66,70151
1024,128,67,70016
1024,128,68,70875
1024,128,69,70346
1024,128,70,71200
1024,128,71,72145
1024,128,72,71142
1024,128,73,70734
1024,128,74,70209
1024,128,75,70442
1024,128,76,70675
1024,128,77,70851
1024,128,78,70205
1024,128,79,70083
1024,128,80,70085
1024,128,81,70232
1024,128,82,69828
1024,128,83,70096
1024,128,84,70345
1024,128,85,71109
1024,128,86,69725
1024,128,87,73209
1024,128,88,70637
1024,128,89,70519
1024,128,90,72053
1024,128,91,70210
1024,128,92,70368
1024,128,93,70524
1024,128,94,70858
1024,128,95,75273
1024,128,96,70366
1024,128,97,70095
1024,128,98,73177
1024,128,99,70543
1024,128,100,72139
2048,8,1,511346
2048,8,2,505452
2048,8,3,506721
2048,8,4,508901
2048,8,5,504346
2048,8,6,507741
2048,8,7,505670
2048,8,8,506386
2048,8,9,504810
2048,8,10,502396
2048,8,11,506583
2048,8,12,504140
2048,8,13,498902
2048,8,14,509358
2048,8,15,510985
2048,8,16,501479
2048,8,17,506996
2048,8,18,507546
2048,8,19,504368
2048,8,20,505158
2048,8,21,507267
2048,8,22,508355
2048,8,23,506817
2048,8,24,502638
2048,8,25,505192
2048,8,26,498510
2048,8,27,499139
2048,8,28,503475
2048,8,29,506310
2048,8,30,506835
2048,8,31,502899
2048,8,32,502916
2048,8,33,508075
2048,8,34,506352
2048,8,35,505444
2048,8,36,504646
2048,8,37,505924
2048,8,38,497948
2048,8,39,507320
2048,8,40,506440
2048,8,41,502071
2048,8,42,505083
2048,8,43,507105
2048,8,44,506466
