N,BlockSize,RunID,Time_ms
512,8,97,0.110908
512,8,98,0.108603
512,8,99,0.104971
512,8,100,0.105111
512,16,1,0.143035
512,16,2,0.122641
512,16,3,0.180191
512,16,4,0.110349
512,16,5,0.130743
512,16,6,0.109581
512,16,7,0.110559
512,16,8,0.110838
512,16,9,0.112724
512,16,10,0.112305
512,16,11,0.111676
512,16,12,0.108813
512,16,13,0.113073
512,16,14,0.125295
512,16,15,0.111816
512,16,16,0.108394
512,16,17,0.106857
512,16,18,0.107905
512,16,19,0.108603
512,16,20,0.111606
512,16,21,0.109092
512,16,22,0.128019
512,16,23,0.109161
512,16,24,0.107905
512,16,25,0.109092
512,16,26,0.112723
512,16,27,0.112515
512,16,28,0.108394
512,16,29,0.112794
512,16,30,0.112026
512,16,31,0.115657
512,16,32,0.107137
512,16,33,0.108324
512,16,34,0.106927
512,16,35,0.107625
512,16,36,0.112375
512,16,37,0.112444
512,16,38,0.113003
512,16,39,0.112025
512,16,40,0.119778
512,16,41,0.113561
512,16,42,0.110978
512,16,43,0.110978
512,16,44,0.107695
512,16,45,0.107486
512,16,46,0.107695
512,16,47,0.108603
512,16,48,0.133606
512,16,49,0.122851
512,16,50,0.164336
512,16,51,0.240813
512,16,52,0.249124
512,16,53,0.175861
512,16,54,0.124038
512,16,55,0.109791
512,16,56,0.113073
512,16,57,0.112793
512,16,58,0.110908
512,16,59,0.111886
512,16,60,0.112305
512,16,61,0.112933
512,16,62,0.112026
512,16,63,0.120197
512,16,64,0.112794
512,16,65,0.113841
512,16,66,0.111536
512,16,67,0.111816
512,16,68,0.111536
512,16,69,0.111816
512,16,70,0.112514
512,16,71,0.113981
512,16,72,0.123479
512,16,73,0.108254
512,16,74,0.107905
512,16,75,0.107137
512,16,76,0.106997
512,16,77,0.106858
512,16,78,0.107626
512,16,79,0.107626
512,16,80,0.108603
512,16,81,0.122012
512,16,82,0.107206
512,16,83,0.108114
512,16,84,0.107975
512,16,85,0.108882
512,16,86,0.107835
512,16,87,0.110628
